@RELATION data

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL

@DATA
0.735932,0.972867
0.856642,0.972810
0.936740,0.929187
0.860591,0.933836
0.822547,0.897670
0.746455,0.884781
0.605820,0.947736
0.879872,0.914722
0.706964,0.986032
0.813421,0.928576
0.697666,0.965396
0.561026,0.930244
0.903394,0.940807
0.834692,0.968419
0.888244,0.910812
0.962106,0.932814
0.669020,0.971513
0.866454,0.919624
0.635639,0.917655
0.830644,0.986611
0.902951,0.958667
0.867266,0.942955
0.867494,0.941468
0.884449,0.884073
0.621889,0.951317
0.642560,0.969055
0.787000,0.886410
0.679371,0.887947
0.613070,0.876015
0.860873,0.884001
0.911320,0.882633
0.756610,0.872745
0.884392,0.948894
0.698627,0.937027
0.545168,0.910116
0.832184,0.937723
0.766972,0.960400
0.723972,0.888354
0.602611,0.888940
0.885750,0.945238
0.691481,0.995047
0.646319,0.926207
0.805292,0.961329
0.824876,0.928990
0.624837,0.962340
0.785650,0.872152
0.848156,0.879649
0.819745,0.896837
0.721249,0.963723
0.807725,0.905792
0.695354,0.890091
0.559025,0.946425
0.677967,0.913332
0.781476,0.941068
0.838805,0.929658
0.801154,0.872431
0.919767,0.929951
0.946470,0.922923
0.722732,0.928801
0.554330,0.907975
0.796541,0.985832
0.856035,0.950788
0.639876,0.886914
0.713478,0.921597
0.626495,0.969823
0.612845,0.924799
0.803337,0.949876
0.745093,0.977609
0.676816,0.946553
0.561048,0.922769
0.555531,0.922347
0.797652,0.904570
0.814539,0.886950
0.729164,0.967129
0.748717,0.994490
0.604980,0.962658
0.673843,0.942433
0.659147,0.909419
0.655981,0.959896
0.895791,0.930166
0.666754,0.925578
0.838612,0.930891
0.739991,0.991338
0.582062,0.937002
0.542413,0.916072
0.768395,0.999339
0.937026,0.931313
0.736185,0.979435
0.606513,0.892263
0.803494,0.942501
0.765039,0.973321
0.745715,0.874343
0.824919,0.899392
0.719320,0.939528
0.770031,0.897319
0.884831,0.902769
0.810508,0.964295
0.733098,0.987243
0.753705,0.997134
0.856342,0.889190
0.835510,0.981701
0.792039,0.978738
0.874744,0.963123
0.850468,0.989591
0.873072,0.936569
0.817348,0.868565
0.766926,0.886807
0.605838,0.929122
0.711105,0.953328
0.851422,0.947586
0.689173,0.898588
0.598291,0.895947
0.685624,0.868482
0.660490,0.865899
0.673222,0.911881
0.705592,0.888843
0.885878,0.939689
0.927596,0.894289
0.847391,0.924130
0.906314,0.903787
0.827556,0.871573
0.765925,0.893746
0.631140,0.954386
0.575258,0.898009
0.803101,0.966132
0.943850,0.937227
0.756839,0.902930
0.733920,0.926735
0.904931,0.891298
0.735181,0.969187
0.823940,0.889476
0.684309,0.969819
0.822343,0.880732
0.766747,0.897026
0.747123,0.907396
0.640405,0.891909
0.784267,0.934204
0.599117,0.951124
0.640895,0.897137
0.680668,0.885127
0.758818,0.903791
0.660941,0.993414
0.623400,0.943294
0.907364,0.921965
0.884024,0.893521
0.727145,0.928476
0.821764,0.934532
0.793043,0.872477
0.717615,0.994268
0.803080,0.956258
0.809569,0.981733
0.874898,0.894382
0.733634,0.866967
0.885560,0.960800
0.565582,0.921518
0.713085,0.902865
0.851104,0.946542
0.551561,0.918838
0.807911,0.879853
0.732623,0.868686
0.816604,0.975798
0.822039,0.907797
0.772086,0.998385
0.707621,0.900353
0.682133,0.900039
0.920914,0.964852
0.827027,0.896330
0.687390,0.970112
0.919667,0.949601
0.878907,0.920900
0.645540,0.985699
0.717687,0.982701
0.848224,0.919256
0.820174,0.867539
0.669041,0.874825
0.839234,0.920746
0.836925,0.990277
0.621460,0.983813
0.908118,0.967450
0.747816,0.942530
0.604623,0.950434
0.693250,0.928801
0.662881,0.904041
0.546019,0.916869
0.788283,0.960643
0.600099,0.939721
0.826356,0.889680
0.631340,0.923805
0.681987,0.876465
0.545572,0.925120
0.955706,0.909104
0.781619,0.976219
0.661348,0.992199
0.799492,0.994887
0.817487,0.870412
0.880561,0.893792
0.854584,0.899860
0.815783,0.912356
0.658546,0.918256
0.719827,0.909197
0.788087,0.944574
0.832959,0.990159
0.789276,0.902547
0.653040,0.980032
0.586443,0.951777
0.753037,0.872642
0.795994,0.950784
0.699599,0.859595
0.800843,0.977027
0.853409,0.968240
0.878728,0.907368
0.562291,0.949190
0.790713,0.938749
0.820921,0.926539
0.667490,0.947125
0.822114,0.924638
0.668401,0.990152
0.858275,0.893399
0.744136,0.883544
0.595479,0.880957
0.565121,0.957716
0.808926,0.942455
0.612652,0.981433
0.894644,0.880889
0.682687,0.883319
0.665922,0.920042
0.893289,0.948222
0.743586,0.915401
0.871864,0.950434
0.642070,0.966468
0.649764,0.898041
0.616057,0.873264
0.887954,0.917652
0.929361,0.889933
0.789033,0.893099
0.632344,0.959832
0.598574,0.946367
0.911663,0.918234
0.740634,0.859124
0.775827,0.862058
0.726316,0.898627
0.581658,0.966793
0.847495,0.976341
0.621603,0.935315
0.663520,0.943391
0.665178,0.971999
0.888705,0.949709
0.634531,0.899485
0.588683,0.905581
0.790134,0.929444
0.825673,0.990888
0.588458,0.932106
0.686268,0.885899
0.920950,0.903323
0.809826,0.886664
0.906192,0.953689
0.905177,0.917116
0.897281,0.901593
0.775126,0.868915
0.704638,0.887507
0.806267,0.932167
0.662002,0.960418
0.569788,0.938356
0.950325,0.945724
0.832377,0.940804
0.822650,0.975505
0.932019,0.962394
0.727692,0.909094
0.922447,0.938152
0.738730,0.993325
0.727728,0.874704
0.871493,0.879753
0.750954,0.898981
0.833545,0.942276
0.749742,0.970305
0.918884,0.932660
0.792964,0.931763
0.733020,0.991964
0.763667,0.997216
0.821092,0.870937
0.719345,0.897319
0.717440,0.936919
0.719917,0.888279
0.702833,0.971295
0.563399,0.912881
0.646987,0.945789
0.920099,0.942365
0.680136,0.934136
0.944862,0.956166
0.615193,0.894504
0.558232,0.899631
0.961406,0.935805
0.799760,0.900235
0.800775,0.872252
0.866422,0.915115
0.690352,0.908736
0.782155,0.973214
0.728832,0.954518
0.545007,0.941107
0.678114,0.886389
0.751790,0.919907
0.614739,0.932428
0.851200,0.907439
0.747009,0.918445
0.797302,0.908540
0.671507,0.927146
0.593718,0.942644
0.891989,0.877655
0.679882,0.875811
0.847784,0.979550
0.761705,0.916984
0.817419,0.869529
0.792221,0.985635
0.677092,0.905703
0.944415,0.953296
0.865958,0.970505
0.728192,0.883930
0.820749,0.889823
0.649017,0.926174
0.711419,0.973260
0.802337,0.988215
0.691295,0.958928
0.865990,0.902676
0.674773,0.966039
0.738165,0.910734
0.739166,0.938024
0.857121,0.892170
0.672839,0.873092
0.756267,0.967518
0.617004,0.918320
0.819356,0.926775
0.592449,0.936894
0.941056,0.900075
0.640377,0.982355
0.878936,0.958949
0.634213,0.956780
0.856417,0.928887
0.843622,0.950570
0.877353,0.958628
0.837761,0.971277
0.583798,0.909333
0.840084,0.978924
0.745301,0.999314
0.875502,0.966189
0.872633,0.987007
0.922297,0.964270
0.936154,0.952331
0.762320,0.890155
0.567011,0.954332
0.634041,0.974651
0.831551,0.966060
0.798485,0.900814
0.749749,0.975648
0.938226,0.949951
0.779325,0.908961
0.635067,0.958399
0.938140,0.941679
0.697991,0.926060
0.898649,0.880178
0.846305,0.926181
0.737826,0.898045
0.593056,0.894035
0.717408,0.878188
0.619874,0.907153
0.877335,0.937084
0.832480,0.973386
0.843504,0.934147
0.852694,0.945421
0.848442,0.885995
0.769663,0.987465
0.749907,0.929891
0.934646,0.938034
0.826827,0.895926
0.605531,0.929573
0.828521,0.976998
0.814353,0.965839
0.810594,0.972732
0.569262,0.918334
0.725341,0.885735
0.659218,0.910141
0.543446,0.914950
0.644189,0.988094
0.774515,0.997302
0.795683,0.985664
0.743543,0.970541
0.907500,0.940550
0.853126,0.879478
0.782512,0.862336
0.868838,0.971159
0.793071,0.861261
0.608697,0.876958
0.691842,0.864895
0.692467,0.964320
0.635288,0.928851
0.757793,0.895794
0.839923,0.965110
0.741677,0.891988
0.703390,0.893046
0.946169,0.906885
0.914771,0.947672
0.942582,0.957884
0.696987,0.916951
0.681687,0.956737
0.604980,0.952878
0.572403,0.889369
0.913896,0.951056
0.596966,0.956780
0.796112,0.979571
0.818791,0.924466
0.733827,0.900986
0.556456,0.926564
0.759326,0.952853
0.611627,0.921672
0.751650,1.000000
0.774258,0.975598
0.890338,0.883951
0.792089,0.945442
0.679443,0.989087
0.850711,0.920729
0.727449,0.859467
0.680050,0.898359
0.610876,0.954897
0.787525,0.957949
0.666197,0.964334
0.667905,0.977295
0.626341,0.983434
0.662441,0.960575
0.896698,0.969605
0.819588,0.877244
0.875477,0.892092
0.707014,0.922555
0.572932,0.913425
0.868909,0.898374
0.629846,0.967122
0.793425,0.940518
0.889051,0.948587
0.667887,0.890666
0.793364,0.888679
0.551961,0.918016
0.877760,0.959667
0.816340,0.896737
0.749339,0.896694
0.785160,0.978892
0.761720,0.860096
0.658582,0.977817
0.656924,0.865606
0.561887,0.947936
0.812835,0.957316
0.853737,0.939435
0.914939,0.914061
0.713413,0.897126
0.917076,0.963527
0.582405,0.897895
0.657903,0.873096
0.919463,0.895887
0.831015,0.886739
0.793500,0.922151
0.752001,0.903326
0.746126,0.956176
0.870224,0.974207
0.657839,0.963673
0.786132,0.877301
0.745272,0.961851
0.633237,0.975737
0.686900,0.921261
0.838126,0.931938
0.697688,0.979492
0.711452,0.893303
0.668634,0.869308
0.909108,0.959571
0.876216,0.910980
0.644339,0.933207
0.788147,0.935504
0.588136,0.899088
0.806789,0.903973
0.915926,0.931109
0.617447,0.960010
0.709933,0.871098
0.812234,0.947296
0.730929,0.986514
0.834531,0.882962
0.736128,0.911073
0.584956,0.965571
0.848696,0.990413
0.792110,0.940768
0.791724,0.963462
0.733727,0.912085
0.744922,0.871080
0.701836,0.901407
0.706817,0.883355
0.671617,0.967800
0.664024,0.897945
0.818777,0.883608
0.819116,0.980904
0.787976,0.862426
0.753391,0.899492
0.911638,0.904766
0.680943,0.993457
0.675834,0.871130
0.566311,0.960354
0.661159,0.984727
0.948524,0.939778
0.944969,0.943812
0.618977,0.895179
0.644118,0.872828
0.701132,0.950073
0.742367,0.998671
0.928218,0.929119
0.767733,0.901790
0.876252,0.930180
0.593678,0.945935
0.588111,0.927643
0.703619,0.875508
0.505809,0.928840
0.469505,0.928840
0.479110,0.928840
0.495261,0.928840
0.509540,0.928840
0.489076,0.928840
0.468473,0.928840
0.535178,0.928840
0.472099,0.928840
0.483309,0.928840
0.531597,0.928840
0.486978,0.928840
0.530129,0.928840
0.502225,0.928840
0.470924,0.928840
0.486249,0.928840
0.473307,0.928840
0.511155,0.928840
0.497480,0.928840
0.508518,0.928840
0.498255,0.928840
0.535245,0.928840
0.469101,0.928840
0.520559,0.928840
0.487489,0.928840
0.528663,0.928840
0.515989,0.928840
0.513459,0.928840
0.487411,0.928840
0.476519,0.928840
0.532501,0.928840
0.061694,0.331027
0.182215,0.001166
0.293753,0.999939
0.783838,0.255365
0.877603,0.269942
0.601218,0.895493
0.958940,0.816858
0.936014,0.216138
0.109752,0.288965
0.670763,0.507158
0.607439,0.550146
0.690584,0.527080
0.226149,0.310223
0.990270,0.187112
0.838833,0.325914
0.522610,0.167640
0.597262,0.211322
0.700235,0.616132
0.876156,0.997659
0.446161,0.981461
0.380386,0.784276
0.586832,0.773424
0.426491,0.116889
0.292670,0.304059
0.508639,0.396963
0.074183,0.740656
0.540316,0.578090
0.608682,0.318781
0.068863,0.750697
0.638587,0.037438
0.725066,0.484735
0.073187,0.934450
0.134083,0.047139
0.901997,0.998513
0.941296,0.462624
0.743493,0.057093
0.947402,0.727210
0.006169,0.886746
0.626291,0.235912
0.624329,0.760242
0.402186,0.606916
0.507925,0.560248
0.186315,0.606948
0.316664,0.755839
0.399177,0.749261
0.183808,0.391517
0.272964,0.518757
0.167990,0.885524
0.047890,0.194136
0.979190,0.655746
0.775991,0.168680
0.114082,0.076402
0.073384,0.909219
0.967923,0.426472
0.923076,0.363338
0.451300,0.500576
0.255631,0.266790
0.408771,0.817851
0.876656,0.503113
0.193509,0.412003
0.445200,0.064172
0.525848,0.351138
0.035212,0.772284
0.188140,0.306128
0.929054,0.279645
0.126699,0.814950
0.342759,0.425185
0.763964,0.830076
0.304165,0.049431
0.084022,0.709064
0.122797,0.187166
0.946345,0.303244
0.651139,0.606173
0.914493,0.763740
0.709519,0.765148
0.200805,0.007658
0.303701,0.762982
0.129249,0.662814
0.433151,0.792573
0.023106,0.901214
0.623315,0.968565
0.451625,0.955694
0.565786,0.862204
0.632930,0.005636
0.470234,0.481055
0.096791,0.339285
0.951815,0.340104
0.863964,0.781764
0.927774,0.992860
0.117688,0.457624
0.519613,0.931806
0.856660,0.284342
0.568355,0.026375
0.593614,0.916398
0.659654,0.631029
0.133559,0.881636
0.964075,0.314926
0.639183,0.089528
0.884367,0.269998
0.797034,0.363527
0.824755,0.255167
0.952565,0.594977
0.929404,0.334415
0.411362,0.398160
0.849928,0.810472
0.215488,0.104622
0.985153,0.185519
0.054982,0.086295
0.291698,0.343938
0.240620,0.427994
0.753798,0.726155
0.267479,0.118274
0.731915,0.296312
0.825670,0.562924
0.681719,0.841743
0.145192,0.734731
0.060042,0.507430
0.325837,0.336316
0.719613,0.207909
0.749574,0.035159
0.460679,0.766427
0.172698,0.570800
0.858779,0.065913
0.501453,0.168841
0.572814,0.997034
0.659926,0.831366
0.096185,0.796633
0.185752,0.268713
0.311447,0.613284
0.263152,0.747074
0.928725,0.332328
0.450278,0.386372
0.290287,0.495263
0.363702,0.020361
0.158366,0.916623
0.393935,0.841757
0.765275,0.199483
0.732627,0.909094
0.667769,0.636074
0.113467,0.813027
0.127069,0.312935
0.404737,0.829372
0.799417,0.030303
0.382719,0.869794
0.663288,0.436674
0.323418,0.265234
0.483166,0.279040
0.017879,0.220328
0.595286,0.850726
0.450885,0.270927
0.357342,0.564354
0.831691,0.826317
0.131414,0.300907
0.523404,0.941086
0.325872,0.367440
0.854438,0.632916
0.214351,0.190580
0.496458,0.731401
0.744472,0.677883
0.028536,0.577339
0.993018,0.268189
0.824419,0.442488
0.243507,0.151302
0.523632,0.803454
0.531862,0.956376
0.245593,0.759677
0.819377,0.494973
0.863964,0.101990
0.500717,0.089871
0.456124,0.204795
0.483330,0.791423
0.883220,0.417710
0.430482,0.393404
0.936883,0.965170
0.490173,0.743969
0.696205,0.536635
0.174360,0.034563
0.648131,0.807610
0.174985,0.506601
0.079673,0.026187
0.566568,0.374240
0.787736,0.595570
0.577349,0.827396
0.034736,0.001226
0.836539,0.537829
0.573457,0.042778
0.335956,0.549152
0.879286,0.612873
0.438722,0.588552
0.883542,0.227438
0.278281,0.801814
0.816847,0.633262
0.927532,0.553415
0.829393,0.566716
0.368379,0.919742
0.521124,0.572447
0.223406,0.084675
0.016168,0.541198
0.506574,0.358524
0.503776,0.966946
0.772704,0.004789
0.281855,0.439361
0.890352,0.101018
0.082104,0.476038
0.981148,0.305603
0.329814,0.481184
0.492992,0.551668
0.564185,0.952824
0.052932,0.338206
0.057024,0.938359
0.192102,0.600234
0.740598,0.022491
0.267738,0.994826
0.711688,0.892052
0.510894,0.502016
0.761445,0.434551
0.085532,0.951584
0.486817,0.110487
0.178424,0.299282
0.331304,0.742386
0.006029,0.367150
0.906510,0.622196
0.926560,0.398378
0.458057,0.387165
0.078023,0.934725
0.934438,0.783333
0.453872,0.423574
0.644707,0.563131
0.461276,0.314844
0.722997,0.349469
0.007356,0.400586
0.826981,0.168584
0.313566,0.647102
0.001581,0.370109
0.597791,0.952846
0.347751,0.133697
0.119197,0.824526
0.920574,0.292424
0.717708,0.869004
0.884124,0.228950
0.784356,0.017855
0.466021,0.374165
0.597580,0.361447
0.280361,0.236080
0.856732,0.643521
0.609654,0.152610
0.126932,0.580284
0.216070,0.943934
0.340315,0.686041
0.554530,0.589167
0.988333,0.193916
0.817941,0.542649
0.735946,0.972424
0.992711,0.148512
0.773822,0.589049
0.752347,0.478046
0.290262,0.812420
0.352239,0.589571
0.476101,0.948329
0.336095,0.467373
0.916562,0.966893
0.887876,0.738694
0.690620,0.321422
0.035228,0.224101
0.486006,0.211584
0.262077,0.610093
0.020974,0.025755
0.233769,0.199536
0.240006,0.029387
0.203023,0.441877
0.722075,0.403059
0.179751,0.530214
0.344886,0.555906
0.013882,0.629239
0.074222,0.931517
0.170571,0.838884
0.684245,0.182712
0.618612,0.822132
0.854959,0.072352
0.056331,0.337599
0.814550,0.811670
0.443764,0.969969
0.591917,0.124279
0.703423,0.003552
0.561065,0.670039
0.944376,0.546962
0.290991,0.461787
0.080508,0.490832
0.519127,0.079623
0.460529,0.464853
0.684399,0.498396
0.833466,0.304935
0.148271,0.713684
0.560576,0.014615
0.999521,0.050834
0.067555,0.170273
0.091737,0.129289
0.818809,0.410149
0.810469,0.365589
0.318948,0.359075
0.006355,0.731272
0.075751,0.399489
0.324572,0.358985
0.127012,0.554212
0.424615,0.469624
0.494886,0.195640
0.176488,0.614631
0.619770,0.618804
0.183591,0.585068
0.317550,0.063712
0.290533,0.138370
0.926688,0.427133
0.975141,0.770369
0.892260,0.161551
0.627720,0.247268
0.691427,0.783990
0.928246,0.615824
0.241812,0.869619
0.345211,0.157678
0.645469,0.493208
0.291934,0.578858
0.568198,0.610350
0.306052,0.659877
0.563692,0.546422
0.101698,0.437488
0.126642,0.570632
0.597727,0.466608
0.492335,0.386661
0.334677,0.407962
0.641874,0.495484
0.587882,0.459447
0.047184,0.375869
0.088596,0.352096
0.154300,0.314050
0.133787,0.599583
0.367890,0.139331
0.565182,0.211879
0.294810,0.374440
0.185001,0.079335
0.313906,0.037143
0.229596,0.213800
0.611687,0.313175
0.302221,0.647913
0.371720,0.138772
0.107227,0.209276
0.210380,0.260621
0.165337,0.155661
0.346393,0.636575
0.550303,0.555249
0.257548,0.270535
0.573068,0.303466
0.712052,0.373143
0.420720,0.448441
0.287303,0.447076
0.584717,0.283945
0.482594,0.555549
0.430339,0.546365
0.562120,0.078591
0.426709,0.360132
0.415628,0.620566
0.311919,0.660027
0.109744,0.190932
0.616139,0.521044
0.392956,0.231413
0.483555,0.473118
0.184063,0.336788
0.664689,0.479540
0.349824,0.196153
0.090838,0.435019
0.123542,0.286360
0.410086,0.280553
0.433344,0.421119
0.325497,0.376045
0.150046,0.153239
0.323846,0.526912
0.587104,0.453733
0.171598,0.141767
0.274873,0.259521
0.530354,0.373629
0.400124,0.363631
0.018775,0.447012
0.509097,0.566244
0.473282,0.640648
0.403497,0.585454
0.246050,0.125312
0.505666,0.647256
0.207315,0.371503
0.145234,0.072498
0.227258,0.295672
0.041355,0.253560
0.501661,0.274663
0.434709,0.231781
0.491105,0.441012
0.272000,0.167175
0.599145,0.173389
0.675748,0.361769
0.349120,0.445972
0.481333,0.627055
0.402418,0.681828
0.383226,0.386150
0.626202,0.510764
0.524904,0.418174
0.205275,0.568313
0.486814,0.303366
0.142250,0.479365
0.418497,0.296284
0.136282,0.402784
0.229729,0.555091
0.402729,0.344184
0.153226,0.215685
0.450324,0.389248
0.627334,0.251840
0.696687,0.333400
0.519659,0.462581
0.214052,0.086509
0.505977,0.081430
0.429231,0.226428
0.473461,0.502602
0.153697,0.617146
0.395950,0.079584
0.665975,0.223245
0.247219,0.200208
0.379978,0.413065
0.402958,0.358825
0.277981,0.235106
0.444343,0.208249
0.452418,0.442491
0.479264,0.678119
0.229650,0.264939
0.094928,0.539158
0.358985,0.387379
0.213768,0.146829
0.516100,0.642071
0.140660,0.326232
0.629921,0.561384
0.523961,0.254031
0.490384,0.090748
0.244555,0.446676
0.332054,0.517878
0.077445,0.306646
0.226770,0.318392
0.055229,0.541430
0.020532,0.295962
0.486367,0.616371
0.111159,0.108662
0.121675,0.409673
0.142579,0.420054
0.455030,0.197392
0.369123,0.584129
0.309775,0.427440
0.575823,0.453186
0.217523,0.644865
0.504194,0.209868
0.399384,0.594623
0.498498,0.632540
0.444114,0.466508
0.437721,0.571275
0.138839,0.621777
0.539544,0.511807
0.190021,0.272470
0.389272,0.697947
0.530107,0.568081
0.386735,0.340186
0.310025,0.590864
0.335870,0.660195
0.611076,0.531832
0.327448,0.174423
0.355955,0.458089
0.325161,0.586201
0.124916,0.584622
0.073162,0.495384
0.666182,0.483281
0.211440,0.612837
0.260752,0.659048
0.262852,0.193298
0.403954,0.247551
0.182990,0.344795
0.185625,0.591225
0.307831,0.129081
0.227393,0.541816
0.335524,0.627999
0.111285,0.180621
0.640573,0.189969
0.376023,0.003285
0.240842,0.411771
0.573765,0.246395
0.508971,0.599855
0.168563,0.650947
0.255573,0.243402
0.201383,0.115236
0.624026,0.210112
0.272521,0.260760
0.088790,0.432389
0.350174,0.632433
0.106407,0.148078
0.398087,0.019687
0.459961,0.201420
0.632544,0.547162
0.379138,0.691433
0.294685,0.474609
0.359957,0.119593
0.037342,0.363984
0.624394,0.235329
0.162314,0.229331
0.501629,0.409520
0.177751,0.614995
0.048377,0.352618
0.490548,0.183486
0.232398,0.414976
0.136020,0.591079
0.546365,0.546698
0.084834,0.330009
0.196415,0.198714
0.273474,0.618101
0.594114,0.347236
0.643160,0.404596
0.459872,0.154953
0.358278,0.266339
0.230036,0.042521
0.378999,0.428376
0.300510,0.469506
0.121621,0.353925
0.237850,0.445975
0.491398,0.324606
0.164603,0.648331
0.116283,0.516228
0.148008,0.385014
0.116771,0.238623
0.288586,0.263185
0.374822,0.408291
0.395607,0.451886
0.267137,0.285781
0.092182,0.515892
0.483452,0.177392
0.677149,0.460433
0.419369,0.201066
0.686814,0.248258
0.371424,0.084544
0.100322,0.121065
0.242074,0.598786
0.434423,0.359050
0.639751,0.333289
0.052699,0.198483
0.351171,0.657668
0.167696,0.521720
0.542574,0.223756
0.267079,0.509645
0.550535,0.625512
0.372642,0.495756
0.441798,0.096970
0.290490,0.604157
0.102033,0.459215
0.165428,0.120618
0.529325,0.357963
0.104682,0.507869
0.002745,0.384999
0.438293,0.592161
0.361887,0.122201
0.435349,0.171549
0.480872,0.677218
0.712070,0.356895
0.511073,0.604543
0.152689,0.208077
0.286167,0.288326
0.346154,0.381494
0.671671,0.245568
0.567976,0.232985
0.023172,0.388691
0.500910,0.361540
0.147196,0.131865
0.685239,0.226728
0.150554,0.324116
0.254301,0.495045
0.161578,0.636464
0.574283,0.120518
0.365428,0.427733
0.295857,0.531061
0.598195,0.395873
0.329285,0.477053
0.217330,0.103688
0.181419,0.654474
0.405523,0.645758
0.447269,0.386933
0.268198,0.054617
0.476502,0.521084
0.478828,0.524361
0.409132,0.022454
0.256871,0.571868
0.298830,0.056388
0.556410,0.305167
0.265560,0.671101
0.056787,0.549056
0.350042,0.324052
0.407671,0.096307
0.245983,0.695078
0.154853,0.072611
0.507274,0.330298
0.517729,0.067302
0.311505,0.516631
0.615793,0.226232
0.618366,0.123002
0.316207,0.044061
0.273079,0.232501
0.132388,0.365685
0.155630,0.373340
0.531154,0.147937
0.507928,0.409020
0.632587,0.175094
0.201655,0.469806
0.683016,0.484253
0.285017,0.455598
0.347583,0.529821
0.371821,0.510378
0.235869,0.548341
0.488579,0.434337
0.220442,0.448555
0.466879,0.479461
0.239677,0.653270
0.533662,0.260824
0.424761,0.082636
0.538261,0.267357
0.328263,0.411181
0.540709,0.267115
0.391180,0.257814
0.464599,0.622899
0.403837,0.268763
0.686089,0.302519
0.382919,0.517507
0.681336,0.314443
0.369130,0.209411
0.548448,0.316830
0.356427,0.082675
0.646312,0.326082
0.074210,0.430317
0.665032,0.343634
0.052481,0.420672
0.527945,0.584236
0.523872,0.049009
0.158060,0.608488
0.511894,0.051697
0.038759,0.507430
0.526391,0.377624
0.130012,0.487187
0.397544,0.631858
0.361819,0.256015
0.639080,0.214124
0.369691,0.681285
0.312487,0.543782
0.316614,0.275780
0.100577,0.262275
0.344367,0.706613
0.208856,0.324077
0.418969,0.242484
0.308149,0.049073
0.376437,0.063596
0.510440,0.192270
0.327995,0.655238
0.256237,0.241500
0.261174,0.324434
0.250630,0.597482
0.688937,0.308147
0.128640,0.196227
0.437489,0.171735
0.603991,0.312846
0.508954,0.516106
0.209839,0.596149
0.180945,0.509084
0.287371,0.020066
0.580886,0.260692
0.337414,0.470564
0.332047,0.236546
0.128186,0.246974
0.530186,0.267623
0.651121,0.536195
0.588522,0.248103
0.502086,0.623975
0.355559,0.127671
0.329467,0.025557
0.606131,0.185782
0.091568,0.389398
0.339136,0.671583
0.351500,0.381505
0.213003,0.058734
0.599206,0.120417
0.288400,0.168391
0.367400,0.521155
0.645297,0.516403
0.387218,0.131123
0.575069,0.157591
0.395168,0.410888
0.209877,0.298849
0.096945,0.325367
0.569566,0.088262
0.430425,0.114979
0.434791,0.142553
0.417393,0.296802
0.535706,0.404667
0.372071,0.200425
0.597091,0.254404
0.333055,0.555656
0.651207,0.424692
0.480293,0.473533
0.431443,0.175953
0.586017,0.110566
0.306813,0.397889
0.502865,0.623493
0.407456,0.537696
0.191920,0.558079
0.186685,0.567420
0.062780,0.267263
0.158550,0.081270
0.561702,0.285622
0.102345,0.114257
0.666365,0.531682
0.102479,0.296516
0.596244,0.158757
0.350842,0.693813
0.626091,0.546941
0.254759,0.162115
0.559729,0.384831
0.258582,0.568852
0.146545,0.527859
0.602565,0.418560
0.311301,0.448652
0.553187,0.565054
0.224745,0.290409
0.562187,0.393372
0.061831,0.435480
0.332819,0.167612
0.443985,0.330459
0.426048,0.220129
0.409454,0.526805
0.562077,0.321422
0.541273,0.393625
0.550432,0.632887
0.404869,0.661903
0.268777,0.252002
0.328106,0.396674
0.613556,0.159006
0.279968,0.230559
0.358775,0.271796
0.537103,0.271811
0.329946,0.364177
0.200554,0.199923
0.455298,0.408273
0.370841,0.698508
0.141730,0.286500
0.231673,0.570582
0.672425,0.201457
0.179692,0.088004
0.487511,0.040741
0.434255,0.522742
0.394850,0.260813
0.362734,0.120392
0.605616,0.612698
0.199478,0.062199
0.153368,0.085035
0.231736,0.257771
0.381986,0.217408
0.581204,0.178465
0.655259,0.368290
0.564960,0.519933
0.510744,0.207786
0.440494,0.252858
0.556445,0.557832
0.581937,0.299103
0.195308,0.088377
0.402071,0.707485
0.511073,0.369552
0.070535,0.192068
0.277113,0.045926
0.128614,0.152228
0.487425,0.484278
0.446294,0.121211
0.504916,0.201835
0.033657,0.426275
0.531851,0.075351
0.437832,0.479861
0.031128,0.356345
0.103782,0.270522
0.464113,0.084961
0.099663,0.366768
0.089479,0.224525
0.120599,0.387622
0.559697,0.383906
0.621199,0.576271
0.132990,0.484453
0.380814,0.363266
0.420177,0.035268
0.476427,0.223421
0.198079,0.651054
0.234921,0.595903
0.385284,0.018008
0.667530,0.374569
0.230699,0.549328
0.421281,0.377438
0.221715,0.111718
0.375908,0.126948
0.044352,0.399107
0.029330,0.304663
0.415632,0.081155
0.297383,0.154655
0.104184,0.574259
0.423250,0.298881
0.460025,0.092352
0.440437,0.625222
0.234532,0.607127
0.226747,0.295429
0.566214,0.357163
0.161761,0.062095
0.318680,0.603214
0.631201,0.496710
0.248762,0.340633
0.615950,0.276110
0.481565,0.239981
0.361594,0.310870
0.688708,0.383516
0.388765,0.626373
0.325144,0.594716
0.415164,0.139316
0.587725,0.491528
0.274307,0.415291
0.026723,0.399518
0.237142,0.675457
0.291655,0.147873
0.075162,0.443092
0.553980,0.456599
0.328992,0.360944
0.049200,0.196299
0.307460,0.197577
0.256641,0.242074
0.598316,0.529867
0.480003,0.482409
0.541652,0.237324
0.311129,0.585286
0.538576,0.077404
0.301742,0.043324
0.351367,0.229947
0.211877,0.661821
0.393342,0.412243
0.537557,0.516556
0.244864,0.153756
0.563810,0.182790
0.228491,0.571397
0.160324,0.460136
0.227952,0.670343
0.365421,0.343391
0.624655,0.446869
0.627224,0.442941
0.494532,0.027709
