@RELATION data

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL

@DATA
25.087601,28.004200
19.489300,28.937500
23.989799,26.413601
25.739100,26.623400
24.944000,27.104401
22.187500,28.976200
24.607599,27.355000
21.462799,26.915600
17.647499,28.492100
20.976200,27.566000
23.872999,28.342199
25.477400,28.022900
24.423700,26.421400
27.743200,28.031099
28.490499,27.834400
22.229000,27.998899
17.516100,27.416100
24.294600,29.594900
25.959600,28.614201
19.910200,26.826700
21.969999,27.797300
19.535700,29.146900
19.153700,27.886900
24.484800,28.588699
22.854799,29.364799
20.944000,28.495701
17.704100,27.830099
17.549700,27.818300
24.325701,27.320801
24.798300,26.827700
22.409000,29.071501
22.956200,29.837200
18.933599,28.946400
20.860800,28.380400
20.449499,27.456499
20.360901,28.869101
27.072201,28.037100
20.662399,27.908701
25.472000,28.057400
22.712000,29.749001
18.292200,28.228399
17.182600,27.642700
23.506901,29.972900
28.226200,28.069201
22.605499,29.415899
18.976500,26.976400
24.489201,28.382299
23.413000,29.244801
22.872200,26.474899
25.088800,27.175900
22.133499,28.299101
23.552700,27.117901
26.765499,27.270399
24.685499,28.992201
22.519100,29.634399
23.095800,29.911200
25.968201,26.890400
25.385201,29.479300
24.168600,29.396400
26.483200,28.959400
25.803801,29.700100
26.436399,28.216299
24.876900,26.313200
23.465799,26.823700
18.957600,28.007900
21.903601,28.685301
25.830500,28.524599
21.289801,27.153400
18.746401,27.079500
21.190500,26.310900
20.487101,26.238600
20.843399,27.525400
21.749300,26.880699
26.794800,28.303600
27.962299,27.033100
25.717699,27.868200
27.366699,27.298901
25.162600,26.397400
23.437799,27.017900
19.665701,28.714899
18.101801,27.137199
24.478201,29.043600
28.417200,28.234699
23.183500,27.274900
22.542101,27.941099
27.327999,26.949400
22.577400,29.129101
25.061399,26.898399
21.153700,29.146799
25.016701,26.653700
23.460800,27.109699
22.911600,27.399900
19.924999,26.966499
23.951099,28.150101
18.769501,28.623600
19.938700,27.112801
21.051800,26.776699
23.238899,27.299000
20.499701,29.807100
19.449100,28.404499
27.396099,27.807600
26.742901,27.011600
22.352501,27.989799
25.000500,28.159300
24.196699,26.422701
22.085800,29.830999
24.477600,28.767300
24.659201,29.480200
26.487499,27.035700
22.534100,26.268499
26.785900,28.894400
17.830999,27.795099
21.959000,27.273100
25.821600,28.495399
17.438601,27.720100
24.612801,26.629101
22.505800,26.316601
24.856100,29.314100
25.008200,27.411100
23.610201,29.946199
21.806101,27.202801
21.092800,27.194000
27.775299,29.007799
25.147800,27.090200
21.239901,29.155001
27.740400,28.580999
26.599701,27.777800
20.068701,29.591200
22.087799,29.507299
25.740999,27.731800
24.955999,26.284500
20.726400,26.488400
25.489401,27.773500
25.424801,29.719299
19.394800,29.538401
27.417200,29.080500
22.931000,28.383101
18.923599,28.604300
21.403900,27.998899
20.554001,27.306000
17.283501,27.665001
24.063499,28.889999
18.797001,28.304501
25.129000,26.904100
19.671301,27.859100
21.088699,26.534300
17.271000,27.895901
28.749001,27.447701
23.877001,29.325899
20.511101,29.773100
24.377199,29.848301
24.880800,26.364901
26.646000,27.019199
25.919001,27.188999
24.833099,27.538700
20.432699,27.703800
22.147699,27.450300
24.058001,28.440300
25.313801,29.716000
24.091299,27.264200
20.278601,29.432600
18.414801,28.641899
23.077101,26.427299
24.279301,28.614100
21.581600,26.062201
24.415001,29.348499
25.886101,29.102600
26.594700,27.399099
17.738899,28.569500
24.131500,28.277300
24.976900,27.935600
20.683001,28.511700
25.010300,27.882401
20.708500,29.715799
26.022301,27.008200
22.827999,26.732401
18.667700,26.660000
17.818100,28.808100
24.641199,28.381001
19.148300,29.471800
27.040100,26.658100
21.108299,26.726101
20.639099,27.753799
27.002199,28.542400
22.812599,27.623899
26.402599,28.604300
19.971600,29.052999
20.186899,27.138100
19.243601,26.444700
26.852900,27.686899
28.011700,26.911200
24.084499,26.999800
19.699400,28.867300
18.754299,28.490499
27.516399,27.703199
22.730000,26.049000
23.714899,26.131100
22.329300,27.154499
18.280899,29.062099
25.720600,29.329300
19.398800,28.181200
20.571899,28.407200
20.618299,29.207800
26.873899,28.584000
19.760599,27.178499
18.477501,27.349100
24.115299,28.016899
25.109900,29.736401
18.471201,28.091400
21.208500,26.798300
27.776300,27.285900
24.666401,26.819700
27.363300,28.695400
27.334900,27.671900
27.113899,27.237499
23.695299,26.323000
21.722601,26.843300
24.566799,28.093100
20.529400,28.883699
17.948700,28.266300
28.598400,28.472500
25.297501,28.334801
25.025299,29.305901
28.086100,28.938999
22.367800,27.447399
27.818199,28.260599
22.676701,29.804600
22.368799,26.485001
26.392200,26.626301
23.018801,27.164400
25.330200,28.375999
22.984900,29.160400
27.718500,28.106899
24.194500,28.081800
22.516899,29.766500
23.374599,29.913500
24.981701,26.379601
22.134199,27.117901
22.080900,28.226101
22.150200,26.864901
21.672100,29.188101
17.769899,27.553400
20.109200,28.474300
27.752501,28.378500
21.036900,28.148199
28.445499,28.764700
19.219400,27.039101
17.625299,27.182600
28.908501,28.194901
24.384701,27.199499
24.413099,26.416401
26.250299,27.615900
21.322800,27.437401
23.892000,29.241800
22.399700,28.718599
17.255199,28.343300
20.980301,26.812000
23.042200,27.750000
19.206699,28.100401
25.824301,27.401100
22.908400,27.709101
24.315901,27.431900
20.795401,27.952600
18.618401,28.386299
26.965799,26.567600
21.029800,26.516001
25.728701,29.419100
23.319700,27.668200
24.878901,26.340200
24.173700,29.589399
20.951700,27.352501
28.433001,28.684401
26.237301,29.166000
22.381800,26.743200
24.972099,26.908100
20.166000,27.925400
21.912399,29.243099
24.456800,29.661600
21.349199,28.841999
26.238199,27.267799
20.886801,29.041000
22.660900,27.493299
22.688900,28.257000
25.990000,26.973801
20.832701,26.439899
23.167500,29.082399
19.270100,27.705601
24.933100,27.942200
18.582899,28.225401
28.339001,27.195000
19.924200,29.497601
26.600500,28.842600
19.751699,28.781900
25.970301,28.001301
25.612200,28.608101
26.556200,28.833599
25.448200,29.187599
18.340799,27.454100
25.513201,29.401600
22.860600,29.972200
26.504400,29.045200
26.424101,29.627800
27.813999,28.991501
28.201799,28.657400
23.336901,26.917400
17.871000,28.713400
19.746901,29.282000
25.274401,29.041599
24.349001,27.215700
22.985100,29.309900
28.259800,28.590799
23.812799,27.443701
19.775600,28.827200
28.257401,28.359301
21.536600,27.922199
27.152201,26.638201
25.687300,27.925600
22.651400,27.138201
18.599899,27.025999
22.080000,26.582500
19.350401,27.393101
26.555700,28.230700
25.300400,29.246599
25.608900,28.148500
25.866100,28.464001
25.747101,26.801001
23.542400,29.640600
22.989500,28.029400
28.159599,28.257299
25.142200,27.078899
18.948999,28.020500
25.189600,29.347700
24.793100,29.035400
24.687901,29.228300
17.934000,27.705999
22.302000,26.793699
20.451500,27.476700
17.211500,27.611300
20.030899,29.658199
23.678200,29.915899
24.270599,29.590200
22.811399,29.167000
27.399900,28.327700
25.878201,26.618601
23.902000,26.138901
26.317900,29.184299
24.197500,26.108801
19.037600,26.548100
21.364500,26.210501
21.382000,28.992901
19.781799,28.000299
23.210199,27.075199
25.508699,29.014999
22.759199,26.968700
21.687700,26.998301
28.482100,27.385599
27.603399,28.527000
28.381701,28.812799
21.508499,27.667299
21.080299,28.780701
18.933599,28.672701
18.021900,26.895399
27.578899,28.621700
18.709299,28.781900
24.282600,29.419701
24.917299,27.877600
22.539499,27.220501
17.575600,27.936300
23.253099,28.672001
19.119600,27.799400
23.038300,29.991400
23.671000,29.308500
26.919600,26.743799
24.170000,28.464600
21.017500,29.686001
25.810600,27.773001
22.361000,26.058599
21.034500,27.146999
19.098600,28.729200
24.042299,28.814600
20.646799,28.993299
20.694599,29.356001
19.531401,29.527800
20.541700,28.888100
27.097601,29.140800
24.939600,26.556101
26.503700,26.971600
21.789101,27.824100
18.036699,27.568600
26.319901,27.147400
19.629499,29.071301
24.207399,28.326799
26.883600,28.552601
20.694099,26.931700
24.205700,26.876101
17.449800,27.697100
26.567600,28.862700
24.848700,27.101601
22.973600,27.100401
23.976101,29.400700
23.320101,26.076200
20.433701,29.370600
20.387300,26.230400
17.727600,28.534401
24.750601,28.796900
25.895300,28.296499
27.608101,27.586399
21.968201,27.112499
27.667900,28.970699
18.301800,27.134001
20.414700,26.440001
27.734699,27.077801
25.259399,26.821800
24.209499,27.812799
23.048100,27.285999
22.883699,28.764999
26.356701,29.269600
20.412901,28.974800
24.003300,26.557699
22.859800,28.923800
19.724400,29.312401
21.226200,27.787901
25.458401,28.086700
21.528099,29.417500
21.913300,27.005501
20.715000,26.334000
27.444901,28.860001
26.524401,27.500200
20.035101,28.122200
24.059700,28.186501
18.462200,27.167400
24.581400,27.304100
27.635700,28.063499
19.282499,28.872299
21.870800,26.384100
24.733801,28.516500
22.458401,29.614000
25.357800,26.716101
22.603901,27.502800
18.373199,29.027901
25.754200,29.723101
24.170601,28.333799
24.159800,28.968901
22.536699,27.531099
22.850000,26.383600
21.644199,27.232300
21.783600,26.727100
20.798500,29.090300
20.586000,27.135401
24.916901,26.734200
24.926399,29.457001
24.054899,26.141399
23.087000,27.178699
27.515699,27.326300
21.059500,29.808300
20.916500,26.385000
17.851400,28.881901
20.505800,29.563999
28.548000,28.306101
28.448500,28.419001
19.325300,27.058001
20.028900,26.432501
21.624500,28.594200
22.778500,29.954201
27.979700,28.007799
23.488400,27.243000
26.525400,28.037500
18.617300,28.478399
18.461500,27.966499
21.694099,26.507500
16.158199,28.000000
15.142200,28.000000
15.411000,28.000000
15.863000,28.000000
16.262600,28.000000
15.689900,28.000000
15.113300,28.000000
16.980101,28.000000
15.214800,28.000000
15.528500,28.000000
16.879900,28.000000
15.631200,28.000000
16.838800,28.000000
16.057899,28.000000
15.181900,28.000000
15.610800,28.000000
15.248600,28.000000
16.307800,28.000000
15.925100,28.000000
16.233999,28.000000
15.946800,28.000000
16.982000,28.000000
15.130900,28.000000
16.570999,28.000000
15.645500,28.000000
16.797800,28.000000
16.443100,28.000000
16.372299,28.000000
15.643300,28.000000
15.338500,28.000000
16.905199,28.000000
3.729220,11.270300
7.102110,2.039180
10.223600,29.989700
23.939100,9.152900
26.563200,9.560840
18.828300,27.066799
28.839500,24.866199
28.197901,8.055150
5.074150,10.093200
20.774599,16.199301
19.002399,17.402300
21.329300,16.756800
8.331640,10.688100
29.716299,7.242850
25.478201,11.127200
16.628401,6.697920
18.717600,7.920360
21.599400,19.248899
26.522699,29.925900
14.488900,29.472601
12.648100,23.954399
18.425699,23.650700
13.938400,5.277670
10.193300,10.515600
16.237400,13.115500
4.078740,22.733700
17.123899,18.184299
19.037201,10.927600
3.929840,23.014700
19.874100,3.054250
22.294300,15.571800
4.050870,28.157000
5.755080,3.325730
27.245899,29.949800
28.345699,14.953000
22.809999,3.604290
28.516600,22.357401
2.175300,26.822001
19.530001,8.608510
19.475100,23.281799
13.258200,18.990999
16.217400,17.684999
7.216850,18.991899
10.864800,23.158600
13.174000,22.974501
7.146690,12.963100
9.641810,16.523899
6.704000,26.787800
3.342900,7.439410
29.406200,20.357500
23.719500,6.727030
5.195350,4.144660
4.056380,27.450899
29.090900,13.941300
27.835800,12.174500
14.632700,16.015100
9.156720,9.472630
13.442500,24.893999
26.536699,16.086100
7.418190,13.536400
14.462000,3.802390
16.719000,11.833100
2.988080,23.618799
7.267930,10.573500
28.003099,9.832370
5.548430,24.812799
11.595100,13.905300
23.382900,25.236099
10.515000,3.389860
4.354090,21.849600
5.439240,7.244360
28.487000,10.492800
20.225401,18.970200
27.595600,23.379700
21.859200,23.419100
7.622380,2.220850
10.502000,23.358500
5.619800,20.555300
14.124800,24.186600
2.649280,27.226900
19.446699,29.111700
14.641800,28.751499
17.836700,26.135201
19.715799,2.164270
15.162600,15.468800
4.711440,11.501400
28.640100,11.524300
26.181499,23.884100
27.967300,29.791599
5.296260,14.813100
16.544500,28.083000
25.977100,9.963830
17.908600,2.744650
18.615499,27.651800
20.463699,19.665800
5.740420,26.679001
28.983200,10.819700
19.890800,4.511980
26.752501,9.562410
24.308399,12.179800
25.084200,9.147360
28.661100,18.656900
28.012899,11.365100
13.515000,13.149000
25.788700,24.687500
8.033300,4.934390
29.573099,7.198270
3.541360,4.421500
10.166100,11.631600
8.736640,13.983900
23.098400,22.327900
9.488310,5.316440
22.486000,10.298800
25.109800,17.759899
21.081200,25.562599
6.066000,22.567900
3.682970,16.206900
11.121500,11.418300
22.141701,7.824840
22.980200,2.990460
14.895200,23.454901
6.835760,17.980301
26.036400,3.851110
16.036301,6.731550
18.033400,29.908400
20.471300,25.272200
4.694470,24.300200
7.201100,9.526440
10.718800,19.169201
9.367210,22.913300
27.993900,11.306700
14.604100,12.819100
10.126600,15.866400
12.181200,2.576340
6.434680,27.658100
13.027300,25.563000
23.419600,7.589050
22.505899,27.447399
20.690800,19.806999
5.178120,24.759001
5.558810,10.764000
13.329600,25.216400
24.375099,2.854580
12.713400,26.347601
20.565399,14.226800
11.053800,9.429090
15.524500,9.815440
2.503000,8.172390
18.662300,25.813999
14.621100,9.588410
12.003200,17.799900
25.278299,25.130899
5.680390,10.427400
16.650600,28.342699
11.122500,12.289300
25.914900,19.718599
8.001480,7.339900
15.896500,22.474701
22.837400,20.976999
2.801250,18.163300
29.793200,9.511780
25.074800,14.389500
8.817430,6.240710
16.657000,24.491100
16.887300,28.770599
8.875810,23.266001
24.933701,15.858300
26.181499,4.860730
16.015699,4.521580
14.767700,7.737720
15.529100,24.154400
26.720400,13.696100
14.050100,13.015900
28.222200,29.016701
15.720600,22.826401
21.486601,17.024200
6.882280,2.973800
20.141199,24.607401
6.899770,16.183701
4.232370,2.739380
17.858601,12.479600
24.048201,18.673500
18.160299,25.161100
2.974760,2.040870
25.414000,17.057600
18.051399,3.203690
11.404700,17.374500
26.610300,19.157700
14.280700,18.477100
26.729401,8.371360
9.790600,24.445200
24.862900,19.728300
27.960501,17.493799
25.214001,17.865999
12.312100,27.745399
16.586800,18.026400
8.254870,4.376180
2.455120,17.151899
16.179600,12.039800
16.101299,29.066401
23.627501,2.140580
9.890620,14.302000
26.920000,4.833530
4.300400,15.328400
29.461000,10.558800
11.232800,15.472400
15.799500,17.444901
17.791901,28.671200
3.484000,11.471200
3.598520,28.266399
7.378800,18.804001
22.729000,2.635960
9.495550,29.846600
21.919901,26.970501
16.300501,16.055401
23.312401,14.167400
4.396350,28.636499
15.626700,5.098500
6.996020,10.381900
11.274500,22.782101
2.171380,12.281200
27.372200,19.418600
27.933300,13.155100
14.821800,12.841300
4.186200,28.164700
28.153799,23.927999
14.704700,13.860200
20.045401,17.765699
14.911900,10.817400
22.236401,11.786400
2.208520,13.216900
25.146500,6.724350
10.778100,20.115601
2.046900,12.364000
18.732401,28.671801
11.734800,5.748030
5.338490,25.080799
27.765800,10.190000
22.088400,26.325500
26.745701,8.413690
23.953600,2.506220
15.044700,12.477500
18.726500,12.121600
9.848810,8.613210
25.979099,20.015400
19.064400,6.277330
5.554960,18.245701
8.049580,28.422400
11.526700,21.205299
17.521700,18.494301
29.662100,7.433250
24.893499,17.192499
22.598801,29.219700
29.784599,6.162640
23.658800,18.490999
23.057800,15.384600
10.125900,24.742001
11.860400,18.505600
15.326800,28.545401
11.408600,15.085900
27.653500,29.064899
26.850700,22.678801
21.330299,11.001500
2.988530,8.277990
15.604000,7.927700
9.337130,19.079901
2.589620,2.727300
8.544890,7.590540
8.719450,2.828940
7.684450,14.372400
22.210600,13.286100
7.033140,16.844500
11.654600,17.563499
2.391160,19.615700
4.079810,28.074900
6.776230,25.482599
21.151899,7.119710
19.315100,25.013800
25.929501,4.031310
3.579120,11.454200
24.798599,24.721001
14.421800,29.150999
18.568001,5.484470
21.688601,2.105950
17.704599,20.757500
28.431900,17.313200
10.146300,14.929600
4.255730,15.742400
16.530899,4.234800
14.891000,15.015400
21.156200,15.954100
25.327999,10.540100
6.152150,21.978901
17.690901,2.415540
29.975201,3.429140
3.893230,6.771610
4.570010,5.624690
24.917801,13.484500
24.684401,12.237500
10.928700,12.055200
2.180510,22.471100
4.122610,13.186200
11.086100,12.052700
5.557210,17.516100
13.885900,15.148900
15.852500,7.481510
6.941830,19.206900
19.347500,19.323700
7.140620,18.379601
10.889600,3.789520
10.133500,5.878820
27.936899,13.959800
29.292900,23.565201
26.973400,6.527540
19.570000,8.926320
21.352900,23.946400
27.980499,19.240299
8.769990,26.342699
11.663700,6.419140
20.066700,15.808900
10.172700,18.205799
17.904200,19.087099
10.567800,20.473101
17.778099,17.298100
4.848770,14.249600
5.546850,17.975599
18.730600,15.064500
15.781100,12.827200
11.368900,13.423300
19.966101,15.872600
18.455099,14.864100
3.323150,12.525200
4.482100,11.859900
6.320890,10.795200
5.746820,18.785801
12.298400,5.905710
17.819799,7.935960
10.253200,12.485200
7.180070,4.226740
10.787600,3.045980
8.428100,7.989700
19.121300,10.770700
10.460600,20.138300
12.405600,5.890050
5.003490,7.863110
7.890330,9.300000
6.629770,6.362700
11.696800,19.820999
17.403400,17.545099
9.210370,9.577440
18.040501,10.499000
21.930099,12.448900
13.776900,14.556100
10.043100,14.517900
18.366501,9.952720
15.508500,17.553499
14.046100,17.296499
17.734100,4.205900
13.944500,12.084800
13.634400,19.372999
10.732000,20.477301
5.073940,7.349760
19.245899,16.587900
12.999900,8.482620
15.535400,15.246700
7.153820,11.431500
20.604601,15.426400
11.792800,7.495850
4.544840,14.180500
5.460090,10.020300
13.479300,9.857770
14.130200,13.791500
11.112000,12.530100
6.201840,6.294930
11.065800,16.752100
18.433300,14.704200
6.804990,5.973890
9.695230,9.269220
16.845100,12.462500
13.200500,12.182700
2.528100,14.516100
16.250200,17.852800
15.247900,19.934999
13.294900,18.390400
8.888600,5.513380
16.154200,20.119900
7.804550,12.403000
6.067170,4.035400
8.362690,10.280900
3.160000,9.102380
16.042101,9.692960
14.168400,8.492920
15.746700,14.348200
9.614820,6.684910
18.770300,6.858820
20.914101,12.130600
11.773100,14.487000
15.473200,19.554600
13.264700,21.087400
12.727600,12.812900
19.527500,16.300200
16.692600,13.709100
7.747460,17.910700
15.626600,10.496200
5.983650,15.421500
13.714700,10.298000
5.816630,13.278400
8.431840,17.540701
13.273400,11.638500
6.290830,8.042450
14.605400,12.899600
19.559200,9.054260
21.500099,11.336700
16.545799,14.951800
7.993100,4.427480
16.162901,4.285370
14.015100,8.343100
15.252900,16.071800
6.304000,19.277300
13.083700,4.233690
20.640600,8.254030
8.921310,7.609330
12.636700,13.566100
13.279800,12.048200
9.782210,8.585970
14.438000,7.834380
14.664000,14.389600
15.415300,20.983601
8.429620,9.420820
4.659310,17.094801
12.049200,12.847300
7.985150,6.115550
16.446199,19.974800
5.939140,11.136100
19.631599,17.716801
16.666201,9.115570
15.726500,4.546130
8.846760,14.506700
11.295500,16.499300
4.170020,10.588000
8.349010,10.916700
3.548280,17.158400
2.577250,10.289000
15.614100,19.255600
5.113530,5.047450
5.407830,13.471200
5.992870,13.761700
14.737100,7.530540
12.332900,18.353300
10.672000,13.968400
18.117599,14.688900
8.090240,20.052999
16.113001,7.879670
13.179800,18.646999
15.953600,19.708099
14.431600,15.061700
14.252700,17.993601
5.888180,19.406900
17.102301,16.329399
7.320580,9.631580
12.896800,21.538500
16.838200,17.904200
12.825800,11.526600
10.679000,18.541800
11.402300,20.482000
19.104200,16.889799
11.166600,6.887760
11.964400,14.826100
11.102600,18.411301
5.498540,18.367100
4.050150,15.869800
20.646400,15.531100
7.920010,19.156700
9.300030,20.449900
9.358810,7.415960
13.307700,8.934240
7.123800,11.655600
7.197550,18.551901
10.617600,5.618860
8.366470,17.169201
11.392600,19.580999
5.117060,7.061210
19.929701,7.322790
12.526000,2.098480
8.742840,13.529900
18.059999,8.901880
16.246700,18.793400
6.720050,20.223200
9.155100,8.818110
7.638550,5.231410
19.466600,7.886490
9.629400,9.303880
4.487530,14.106900
11.802600,19.705099
4.980560,6.150480
13.143500,2.557490
14.875100,7.643250
19.705000,17.318800
12.613200,21.356199
10.249700,15.288400
12.076400,5.353330
3.047690,12.192600
19.476900,8.592200
6.545150,8.424350
16.041201,13.466900
6.977180,19.217100
3.356520,11.874500
15.731100,7.141390
8.506530,13.619600
5.809310,18.547800
17.293200,17.305799
4.376800,11.241800
7.499520,7.567540
9.656070,19.304001
18.629499,11.723900
20.002100,13.329100
14.872600,6.342890
12.029400,9.460010
8.440420,3.196490
12.609300,13.994600
10.412700,15.145600
5.406320,11.911100
8.659100,14.487100
15.754900,11.090600
6.609220,20.150000
5.256940,16.453100
6.144790,12.781100
5.270610,8.684380
10.079000,9.371730
12.492400,13.432500
13.074100,14.652500
9.478720,10.004100
4.582440,16.443701
15.532500,6.970840
20.953300,14.891700
13.739100,7.633340
21.223801,8.954000
12.397300,4.372510
4.810250,5.394540
8.777310,18.763500
14.160400,12.054500
19.906700,11.333600
3.477470,7.561070
11.830500,20.411301
6.695770,16.606800
17.187099,8.268330
9.477110,16.268900
17.409901,19.511400
12.431400,15.880200
14.366800,4.720240
10.132300,18.913799
4.858150,14.857600
6.632300,5.382030
16.816299,12.024100
4.932270,16.219200
2.079480,12.780700
14.268700,18.578100
12.130400,5.426320
14.186300,6.807310
15.460300,20.958401
21.930599,11.994200
16.305500,18.924601
6.275790,7.829560
10.011300,10.075300
11.690100,12.682600
20.799999,8.878730
17.898001,8.526600
2.651130,12.884000
16.021099,12.124200
6.122060,5.696770
21.179701,8.351510
6.216040,11.076900
9.119510,15.860300
6.524550,19.817900
18.074499,5.379240
12.229500,13.976600
10.282500,16.868200
18.743700,13.085000
11.218000,15.356800
8.084840,4.908230
7.079830,20.321899
13.351600,20.077999
14.519900,12.834800
9.508430,3.534990
15.338000,16.589001
15.403100,16.680700
13.452600,2.634910
9.191440,18.010201
10.365700,3.584550
17.574301,10.546600
9.434600,20.787201
3.591890,17.371799
11.798900,11.075100
13.411700,4.701700
8.886710,21.458200
6.336360,4.038550
16.199200,11.249900
16.491800,3.890000
10.720400,16.464399
19.236200,8.337630
19.308201,5.448750
10.852000,3.239590
9.645030,8.513060
5.707660,12.240200
6.358090,12.454400
16.867500,6.146550
16.217501,13.452900
19.706200,6.906530
7.646170,15.154000
21.117500,15.558300
9.979110,14.756400
11.730100,16.833500
12.408400,16.289400
8.603680,17.351801
15.676000,14.161400
8.171920,14.559300
15.068700,15.424200
8.710250,20.288200
16.937700,9.305660
13.890000,4.319120
17.066401,9.488490
11.189400,13.513400
17.134899,9.481710
12.950200,9.221430
15.004900,19.438299
13.304400,9.527850
21.203501,10.472500
12.719000,16.488899
21.070499,10.806200
12.333100,7.866880
17.351500,10.873000
11.977600,4.320190
20.090300,11.131900
4.079500,14.048900
20.614201,11.623100
3.471370,13.779000
16.777700,18.356300
16.663700,3.378060
6.426110,19.035000
16.328501,3.453270
3.087360,16.206900
16.734200,12.574300
5.641170,15.640400
13.128300,19.688999
12.128500,9.171090
19.887899,7.998790
12.348800,21.072201
10.747900,17.224199
10.863400,9.724220
4.817380,9.346270
11.640100,21.781000
7.847670,11.075800
13.727900,8.792440
10.626500,3.379840
12.537600,3.786280
16.287800,7.387190
11.181900,20.343300
9.173680,8.764900
9.311850,11.085800
9.016770,18.726999
21.283199,10.630000
5.602760,7.497930
14.246200,6.812530
18.905899,10.761500
16.246201,16.449699
7.875190,18.689699
7.066570,16.253201
10.045000,2.568090
18.259300,9.301980
11.445500,15.175200
11.295300,8.626260
5.590070,8.918070
16.840401,9.495930
20.224899,17.011900
18.473000,8.949680
16.054001,19.468399
11.953300,5.579390
11.223100,2.721750
18.965799,7.205620
4.565280,12.903800
11.493700,20.800699
11.839700,12.682900
7.963730,3.650200
18.771999,5.376390
10.073800,6.718940
12.284700,16.591000
20.061899,16.458000
12.839300,5.676000
18.096500,6.416720
13.061800,13.505200
7.876270,10.369800
4.715740,11.111900
17.942499,4.476560
14.048500,5.224220
14.170700,5.995880
13.683800,10.312500
16.994900,13.331100
12.415400,7.615410
18.712799,9.126020
11.323500,17.556499
20.227301,13.891500
15.444100,15.258300
14.077000,6.930580
18.402901,5.100730
10.589100,13.141400
16.075800,19.454901
13.405700,17.053900
7.373700,17.624300
7.227210,17.885700
3.759620,9.485860
6.439830,4.280890
17.722401,9.999650
4.866870,5.204010
20.651501,16.885599
4.870630,10.304500
18.689100,6.449340
11.821300,21.422800
19.524401,17.312599
9.132330,6.543300
17.667200,12.776000
9.239310,17.925800
6.103860,16.778601
18.865999,13.719900
10.714700,14.562000
17.484100,17.819500
8.292360,10.133600
17.736000,13.015000
3.733040,14.193400
11.316900,6.697160
14.428000,11.254400
13.926000,8.166840
13.461600,16.749100
17.732901,11.001500
17.150700,13.022100
17.407000,19.717800
13.333300,20.529800
9.524640,9.058790
11.185000,13.107400
19.173599,6.456300
9.837820,8.458720
12.043300,9.612730
17.034000,9.613130
11.236500,12.198000
7.615350,7.601360
14.744600,13.432000
12.381000,21.554199
5.969090,10.024200
8.486230,17.974199
20.821100,7.644280
7.031500,4.469340
15.646100,3.146680
14.155700,16.635401
13.052900,9.305350
12.154100,5.375700
18.951401,19.152800
7.585220,3.747170
6.294800,4.386230
8.488000,9.220240
12.692900,8.090690
18.268200,7.000870
20.340700,12.313100
17.813601,16.556801
16.296301,7.821420
14.330300,9.082730
17.575300,17.617399
18.288700,10.376900
7.468520,4.479780
13.255000,21.805401
16.305500,12.348400
3.976630,7.381540
9.757930,3.291770
5.602040,6.266640
15.643700,15.559000
14.492600,5.398630
16.133200,7.654870
2.944580,13.935800
16.886999,4.115250
14.255800,15.435400
2.873790,11.978800
4.907100,9.577080
14.991300,4.384170
4.791820,12.270500
4.506810,8.289840
5.377720,12.854100
17.666300,12.750100
19.387501,18.133400
5.724490,15.563900
12.660100,12.172500
13.761700,2.993530
15.335900,8.258950
7.546090,20.226200
8.577130,18.682800
12.785200,2.510490
20.684099,12.488800
8.458980,17.379400
13.792600,12.569100
8.207550,5.132950
12.522800,5.559180
3.243880,13.175500
2.823480,10.532500
13.634500,4.277670
10.325200,6.334540
4.918340,18.077101
13.847700,10.370700
14.876900,4.591020
14.328700,19.503300
8.566250,18.996901
8.348390,10.274100
17.848700,12.001700
6.529690,3.744270
10.921200,18.887400
19.667400,15.906900
8.964500,11.539100
19.240601,9.733460
15.479700,8.722390
12.122200,10.706200
21.276800,12.739200
12.882600,19.535500
11.102100,18.649599
13.621400,5.905290
18.450701,15.761900
9.679400,13.628400
2.750510,13.187000
8.639300,20.909100
10.164900,6.144740
4.106120,14.406400
17.506300,14.784400
11.209800,12.107500
3.379560,7.499940
10.607200,7.535700
9.184980,8.780950
18.747101,16.834801
15.436000,15.506700
17.161301,8.648020
10.709900,18.385700
17.075199,4.172680
10.447200,3.218970
11.836000,8.441580
7.932220,20.527500
13.010700,13.543100
17.046700,16.462299
8.855390,6.309390
17.781401,7.121910
8.397200,17.997000
6.489460,14.883400
8.382100,20.766001
12.229300,11.616300
19.484200,14.512100
19.556101,14.402200
15.842600,2.781980
4.952040,9.607180
16.861601,19.665899
16.665701,16.906099
6.471370,13.932400
11.152400,12.200900
18.503201,16.756800
15.662900,13.371900
16.072100,14.762400
3.973370,10.973400
16.168301,10.361500
7.048260,7.285590
10.599200,21.793600
21.028700,13.765100
6.068910,5.061990
9.444440,21.294800
6.000190,9.457310
7.531440,14.088700
6.466160,18.364300
13.636300,15.459800
6.098150,8.170890
12.837900,9.558230
10.424200,4.784360
16.843700,19.118099
13.621400,18.399599
10.596500,14.836000
10.396600,14.434300
11.531600,8.717900
15.680400,19.759100
17.561899,6.449650
7.993180,3.396380
17.246500,18.930300
16.305599,12.511100
3.871390,17.120501
14.900000,12.473300
20.481899,16.317400
8.479090,12.245100
19.552700,14.132200
4.109410,6.215300
10.523800,13.020800
14.848300,17.955999
7.550150,4.309780
15.531300,12.558300
10.402100,8.634060
